used_time,height,weight,consumption,sleeping_time,character,gift_language,gift_sport,gift_music,gift_logic,gender
85.92443853192641,178.3417290520082,120.0,2098.02584101431,6.829135473995911,1.0,7.5125935780122655,9.170864526004088,7.5125935780122655,8.341729052008176,1.0
62.140601253203045,179.015622361467,119.2124978891736,4310.935653026903,6.0,1.0,10.0,10.0,10.0,10.0,1.0
83.55653013655862,172.46608191806484,112.46608191806482,2551.4766233710698,7.255653013655862,0.37217349317206916,7.488693972688276,8.116520479516208,8.116520479516208,8.744346986344137,1.0
81.91315489024079,178.01579001995623,120.0,2916.579520954031,6.744078742516417,0.503947504989055,8.412632015964977,8.01579001995622,8.01579001995622,8.511842514967165,1.0
88.69205787683121,180.55287680865098,121.84292269550325,4318.118602663797,6.092146134775163,0.8157077304496748,9.447123191349025,9.447123191349025,9.2628309217987,9.447123191349025,1.0
69.7540434421203,178.33872458949372,118.61560382457813,4515.461338602344,6.276879235084374,0.8615603824578126,9.169362294746875,9.030922677204689,8.892483059662501,8.754043442120315,1.0
72.14326050513192,177.1418487371702,120.0,2999.294116019133,6.571630252565962,0.4283697474340381,10.0,10.0,10.0,10.0,1.0
52.54662408373217,171.11504122550068,113.16541632730821,2676.241551284792,8.733833469076716,0.31654163273082114,10.0,10.0,6.582708163654106,6.582708163654106,1.0
68.90711676932162,179.42921366436045,120.76104844751941,4238.951552480586,6.1902621118798535,1.0,9.809737888120146,9.809737888120146,8.477903104961172,9.809737888120146,1.0
66.96964180613277,177.48102612883298,121.0075895484668,2984.8209030663847,6.251897387116702,0.4962052257665962,4.962052257665962,7.984820903066385,7.984820903066385,7.481026128832982,1.0
74.16354858873808,179.26995032567584,120.2433498914414,4574.137689977567,6.0,0.8783250542793047,9.634975162837913,9.634975162837913,8.783250542793047,9.391625271396522,1.0
68.86380726836609,179.73297590854577,121.06809636581696,4666.2198856822015,6.267024091454239,0.8664879542728806,9.599463862818643,9.332439771364404,9.198927725637285,8.931903634183046,1.0
57.661532536829824,175.55384417894328,123.55692465684538,2332.3065073659654,6.8892311642113455,0.11076883578865504,7.332306507365965,7.332306507365965,10.0,7.332306507365965,1.0
109.16420035568069,177.10877270032722,122.31298183973823,2947.228617232326,6.867368189901835,0.421754540065444,8.265263620196333,8.843509080130888,7.10877270032722,9.421754540065443,1.0
60.46113270861293,178.24352211810213,121.75647788189784,3946.113270861293,7.053886729138707,0.648704423620431,9.297408847240863,9.648704423620432,8.594817694481725,9.648704423620432,1.0
47.15160802652548,181.98736599778954,135.89892798231634,1522.1095038682993,6.993682998894771,0.00631700110522837,6.025268004420914,6.025268004420914,4.03790200663137,6.025268004420914,1.0
71.86840373070216,180.43420186535107,122.60521119210647,4536.851343625517,6.217100932675539,1.0,9.710532089765948,9.421064179531895,8.842128359063791,9.565798134648922,1.0
65.79042376170754,177.10579097872642,120.0,4131.737293617924,6.0,1.0,10.0,8.842316391490565,8.552895489363205,9.421158195745281,1.0
67.54507508536243,178.18161846598022,120.0,4545.404616495056,6.363676306803955,0.8181618465980225,9.636323693196045,9.636323693196045,9.454485539794067,9.636323693196045,1.0
70.08000123906213,179.51809588712777,120.0,4846.6668731770205,6.0,0.9561905351934346,9.780952675967173,9.780952675967173,9.780952675967173,9.780952675967173,1.0
84.29940804902188,168.6005073865527,120.0,1770.1437595232567,7.899915435574555,0.050042282212722555,7.150126846638168,6.20016912885089,7.150126846638168,8.100084564425446,1.0
74.91404556333032,177.95788927130593,120.0,4404.384370797561,6.17017589405784,0.8298241059421604,9.489472317826483,9.319296423768643,9.319296423768643,9.149120529710803,1.0
66.20277562056455,173.1468223150922,122.74127107396312,2944.0466945276667,6.342658884245389,0.31468223150922225,5.888093389055333,6.573411157546111,5.202775620564556,7.944046694527667,1.0
61.51449098945754,179.27034546072753,125.83723631417996,3796.0700102003807,6.729654539272497,1.0,8.175863651818759,9.270345460727503,8.175863651818759,9.270345460727503,1.0
88.36167929005826,173.99018793805675,124.00654137462884,2996.729312685585,6.333878447885736,0.3322431042285282,7.328972416914112,7.996729312685584,5.993458625371169,7.328972416914112,1.0
83.40862303007518,174.8905669876161,127.29919001769127,2810.242994692616,6.729919001769129,1.0,7.080323992923487,7.080323992923487,7.080323992923487,7.080323992923487,1.0
75.62961991319983,178.31650184974552,126.31311806345431,3737.3763873091366,6.841749075127242,1.0,8.737376387309137,8.737376387309137,8.737376387309137,8.737376387309137,1.0
73.61227642977268,179.4300487789587,120.1899837403471,4819.515446670251,6.094991870173552,0.9525040649132239,9.857512194739673,9.857512194739673,9.857512194739673,9.857512194739673,1.0
67.64251054883528,178.88083684961174,131.1916315038824,3321.2552744176382,6.83937236279118,0.44041842480587945,7.202092124029397,6.082928973641156,5.523347398447036,8.88083684961176,1.0
72.11258758011044,178.88741241988959,131.1258758011044,2774.8248397791203,7.112587580110439,0.44370620994478016,6.662237259668681,7.218531049723901,7.7748248397791215,8.331118629834341,1.0
62.00856503188993,179.00095167021,129.99048329790008,3751.1895877624893,6.4995241648950035,0.5004758351049958,6.50333084573497,6.50333084573497,7.0028550106299745,8.501427505314986,1.0
62.34149063858514,178.26829812771703,127.79265842527337,3484.7608617524,6.0,0.5670745319292572,8.268298127717028,8.268298127717028,8.268298127717028,8.268298127717028,1.0
55.195164616247745,180.43902320510423,131.41460333270996,3902.441987239427,6.439023205104229,1.0,9.56097679489577,9.56097679489577,8.243907179583083,9.56097679489577,1.0
87.60447516067055,179.82643405755397,121.15710628297356,4780.149806235025,6.1157106282973555,0.9421446858513222,9.71072342925661,9.71072342925661,9.71072342925661,9.768578743405287,1.0
64.43360237633871,172.70400264037636,127.29599735962366,2811.2007921129034,6.729599735962366,0.2704002640376345,6.352001320188172,7.811200792112904,7.081601056150538,7.081601056150538,1.0
64.77955140666896,172.2244392583362,127.7755607416638,3444.88785166724,6.77755607416638,0.22244392583361994,8.44488785166724,9.22244392583362,6.1122196291681,7.667331777500859,1.0
69.45963748827273,174.86545829424247,125.13454170575754,2946.183317696986,7.026908341151507,0.4865458294242465,8.45963748827274,8.45963748827274,7.432729147121233,6.919274976545479,1.0
77.86072791998177,180.0,142.2973657399408,3284.8180200045545,7.715181979995446,1.0,10.0,8.284818020004554,6.569636040009108,8.284818020004554,1.0
120.6489524606024,179.0543056674171,130.8754848247034,3534.1737844965005,6.4728471662914515,0.5271528337085486,8.108611334834194,8.108611334834194,9.054305667417097,8.581458501125645,1.0
55.57699411390717,180.0,133.608534605376,3639.146539462397,6.907235640358402,1.0,10.0,9.092764359641599,10.0,9.092764359641599,1.0
69.65807009236353,178.38968411083624,125.90449159360045,4194.842055418121,6.268385981527293,1.0,9.731614018472708,8.389684110836242,9.463228036945415,9.731614018472708,1.0
65.72500685164923,175.7800054813194,130.54998629670155,2995.502603626708,6.0,1.0,10.0,9.472500685164924,10.0,10.0,1.0
68.46363368790577,178.47818021274344,121.77545641846596,4682.95421098822,6.253636631209424,1.0,9.619545053185863,9.619545053185863,8.858635159557593,9.492726737581151,1.0
57.10280929482873,181.43764041777632,139.16853890368452,3322.7528459276054,6.958426945184225,0.5207865274078872,10.0,10.0,10.0,10.0,1.0
56.76682182268909,173.7729845474265,143.12891453813023,2153.364364537817,7.779147272163865,1.0,8.220852727836135,4.662558183508407,8.220852727836135,10.0,1.0
69.00788711485643,180.0,146.5615051352475,2343.8494864752483,7.328075256762376,0.33596237161881215,7.343849486475248,7.343849486475248,7.343849486475248,7.343849486475248,1.0
70.04799296727268,177.71518312145443,123.80802813090928,4200.314092509051,6.190401406545464,0.8095985934545359,8.286387341090823,8.286387341090823,8.286387341090823,8.286387341090823,1.0
57.40725382100241,176.4921945344522,133.1542704958041,3684.572950419588,6.43847568319347,1.0,8.684572950419588,8.246097267226117,8.246097267226117,9.12304863361306,1.0
100.62274833269795,174.24002115753095,147.9770400919925,1873.154342659661,7.645708240705441,0.17714587964727924,7.531437638941838,6.708583518589117,3.417167037178234,6.708583518589117,1.0
85.37115286388433,173.23710453464267,153.8144773267867,2041.2332339061654,6.8453619331696665,1.0,6.618552267321332,6.618552267321332,6.618552267321332,8.309276133660665,1.0
66.27243926460831,184.7275607353917,184.29482600132704,1123.4001969788112,7.8910242941566775,1.0,6.217951411686645,7.163463558764984,5.272439264608306,7.163463558764984,1.0
63.393455322789315,176.3488585549389,132.17047148353709,4087.2146387347175,6.304261787088428,1.0,9.695738212911571,9.087214638734718,9.391476425823145,9.391476425823145,1.0
70.50016012833294,179.00032025666587,149.9903923000241,4000.320256665864,6.999679743334137,1.0,8.000640513331726,9.000320256665862,8.000640513331726,9.500160128332931,1.0
39.0,180.0,120.0,2000.0,6.0,0.0,6.0,8.0,6.0,8.0,1.0
37.029232851324664,179.12410348947762,118.90512936184705,1890.5129361847037,6.2189741276305925,0.0,6.2189741276305925,8.0,5.562051744738815,7.7810258723694075,1.0
61.29700585822768,170.61178700706205,108.26473375882753,1530.5893503531015,6.586763312058624,0.0,6.0,6.826473375882754,4.826473375882754,7.413236687941377,1.0
34.91522678298889,175.9152267829889,115.91522678298888,2000.0,8.042386608505558,0.0,6.0,6.978806695747221,4.468210043620832,8.0,1.0
78.69646550131918,178.41214137994723,120.0,1603.0353449868082,6.793929310026384,0.7939293100263838,6.793929310026384,8.793929310026384,6.793929310026384,8.0,1.0
31.897322885007824,177.2682011096184,117.81456088769471,1726.8201109618394,6.0,0.5463597780763212,8.185439112305286,9.092719556152643,8.185439112305286,9.092719556152643,1.0
53.48399441084697,176.65753975134302,116.65753975134301,1749.3154813507256,6.5570767081094985,0.0,6.0,7.721461645945251,6.278538354054749,8.0,1.0
59.29337990035832,178.49678667404754,120.0,1549.0360022142595,6.5637049972321755,0.0,6.300642665190494,7.248393337023765,6.0,7.624196668511883,1.0
62.32383800508562,180.54665245324418,121.82217484414733,1872.447760909688,6.091108742207366,0.0,6.182217484414732,7.817782515585268,6.0,7.817782515585268,1.0
49.683376037203054,174.42606467624188,115.35505389686824,1767.752694843412,6.928989220626352,0.0,5.071010779373648,5.677526948434119,4.142021558747294,4.748537727807766,1.0
57.28310831853487,177.31130760021546,120.0,1731.130760021546,6.537738479956908,0.0,8.150953919827632,9.075476959913816,8.150953919827632,9.075476959913816,1.0
42.771121427023516,170.19508428973887,112.45775714595297,1698.3102858381187,9.016897141618813,0.0,9.016897141618813,9.508448570809406,5.245775714595297,5.73732714378589,1.0
41.96793937802829,179.57600866028167,120.5653217862911,1858.6695534272244,6.141330446572775,0.1413304465727756,6.423991339718327,8.141330446572775,5.434678213708898,8.141330446572775,1.0
40.24842253533853,179.73991197180447,120.1040352112782,1947.9823943608947,6.026008802819552,0.0,5.687894366165368,7.895964788721789,6.0,7.843947183082684,1.0
60.123814411354864,177.81477781951503,120.72840739349499,1817.8981516262513,6.0,0.0,6.364203696747498,7.635796303252502,3.8147778195150144,6.907388909757508,1.0
48.82143580090718,178.7723205248866,124.91071790045359,2306.9198687783496,7.227679475113398,0.0,6.613839737556699,6.1584807873299034,4.772320524886602,4.316961574659806,1.0
45.2980874006659,178.14762135274532,121.48190291780375,2000.0,6.370475729450935,0.0,6.370475729450935,7.629524270549065,7.48190291780374,7.629524270549065,1.0
81.12605522425599,177.85071146815022,121.71943082547983,1763.5782614965224,6.644786559554939,0.0,6.429857706369959,8.0,5.570142293630041,8.429857706369958,1.0
39.12039613909648,179.69900965225878,120.3009903477412,2000.0,6.180594208644724,0.0,6.120396139096482,8.06019806954824,6.0,8.06019806954824,1.0
45.79033578716483,181.69758394679118,133.58067157432964,1575.6040133021984,6.8487919733956035,0.0,6.0,6.302416053208794,4.302416053208794,6.302416053208794,1.0
50.06845593508254,180.87382546855915,125.24295281135488,1941.7449687627236,6.4369127342795736,0.29127515618638256,6.582550312372765,7.417449687627235,4.83489937525447,7.708724843813617,1.0
49.65064603725599,172.3923956876743,120.0,2000.0,6.0,0.7607604312325705,9.043041724930282,6.478479137534859,5.239239568767429,8.0,1.0
43.25307630912525,176.72840283913445,120.0,2163.5798580432784,6.654319432173114,0.0,6.654319432173114,8.0,6.327159716086557,8.0,1.0
39.39394368936038,179.60605631063962,120.0,1982.0934686654373,6.0,0.0,5.964186937330874,7.892560811992624,5.964186937330874,7.892560811992624,1.0
48.64098800788755,177.48495965011628,120.0,1916.1653216705429,6.419173391647285,0.0,6.209586695823642,7.580826608352715,6.209586695823642,8.0,1.0
79.47475891350487,171.16914350978075,120.0,1632.0476462408647,6.73590470751827,0.0,6.73590470751827,6.528190584963459,6.0,5.792285877445188,1.0
42.21606534413792,178.71357386234484,120.51457045506207,2000.0,6.064321306882759,0.0,5.7427147724689664,7.61407215870345,5.61407215870345,7.871357386234483,1.0
40.7347549385347,179.42174835382176,124.62601316942587,1913.2622530732651,6.578251646178233,0.2891258230891167,5.710874176910883,8.0,5.710874176910883,8.0,1.0
78.3406664559459,173.89541382580148,124.06972411613233,2000.0,6.339143676344361,0.0,6.0,7.321712647311278,4.643425294622555,6.643425294622555,1.0
84.06532286689149,173.56209673330122,129.19700466671253,2000.0,6.919700466671255,0.9197004666712549,6.0,6.16059906665749,6.0,6.16059906665749,1.0
51.744979835416174,178.8144204804264,124.445923198401,2000.0,6.592789759786799,0.2963948798933994,6.296394879893399,7.703605120106601,6.296394879893399,7.703605120106601,1.0
103.43002809966846,171.11309957245953,122.96230014251348,1407.5399714973014,7.481150071256746,0.0,6.740575035628373,7.259424964371627,6.740575035628373,7.259424964371627,1.0
49.92036472166619,179.1599719444872,128.40028055512784,2000.0,6.630021041634588,0.0,5.579985972243609,5.899929861218041,4.319943888974433,8.0,1.0
65.9760655642666,178.41317261386666,135.8682738613333,1206.5863069333352,7.586827386133329,0.0,4.413172613866671,5.619758920800005,6.0,7.206586306933335,1.0
47.97130566363839,178.7183849051945,132.81615094805483,2320.403773701371,6.640807547402742,0.0,4.077577357791774,4.795962262986289,4.718384905194515,7.359192452597258,1.0
47.18633788934286,177.2712207035524,132.27950683401428,1658.9025879440474,6.0,0.0,6.0,6.63561035177619,6.0,6.63561035177619,1.0
37.472188572174026,180.3819528569565,129.93077428086883,2190.976428478247,6.381952856956493,0.3819528569564933,7.14585857086948,8.381952856956493,6.0,8.381952856956493,1.0
173.0741355141374,178.7391147130332,128.40590191311207,1663.7639234755175,6.840590191311206,0.0,5.579704904344396,6.7391147130331905,5.579704904344396,7.159409808688794,1.0
61.144399169260204,170.37200036119123,129.62799963880877,2000.0,6.962799963880878,0.0,5.037200036119122,7.037200036119121,6.0,6.074400072238243,1.0
47.897324625972956,176.2927814058446,123.70721859415539,2370.72185941554,6.370721859415539,0.0,6.74144371883108,8.37072185941554,5.62927814058446,7.62927814058446,1.0
67.22336527994597,170.2678050758807,129.73219492411928,1026.78050758807,7.94643898482386,0.0,6.97321949241193,7.02678050758807,5.02678050758807,4.107122030352279,1.0
60.907470263911364,180.0,134.2398556715424,2547.686756597784,7.095373513195568,0.5476867565977841,8.190747026391136,8.0,6.0,8.0,1.0
162.99351648153132,178.18987567180247,140.81642977427168,1909.4937835901233,6.905062164098769,0.0,6.0,6.189875671802463,7.810124328197537,7.094937835901232,1.0
38.05914429511636,180.0,134.11283557325459,2000.0,6.940855704883639,0.4704278524418195,7.881711409767277,8.0,7.881711409767277,8.0,1.0
49.19947446629013,177.7334501186022,128.31068289845862,2000.0,6.377758313566301,0.37775831356630096,7.133274940698903,6.488966745734796,6.755516627132602,8.3777583135663,1.0
47.323260247782386,176.97335990989734,127.5666002252567,1697.3359909897317,6.0,0.3783300112628356,7.513320045051342,8.378330011262836,7.513320045051342,8.756660022525672,1.0
