MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight
6947,2012/11/03,2012/11/03,男,6,许昌,河南,CN,43,2014/03/31,88,68671,0,12007,17559,50116,94053,72506.04,2014/03/28,14.66666667,11445.16667,0,4,5.873563218,20,0,0,0,0.770906191,26,62,16081,52590,12007,0,12007,12007,80678,64597,0.704545455,0.295454545,0.234171132,0.765814306,2
2472,2007/05/08,2007/12/04,男,6,沈阳,辽宁,CN,38,2014/03/31,84,62886,0,8243,19534,40201,101344,72501.58,2014/03/23,10.5,7860.75,38,9,8.240963855,72,0,0,0,0.715400813,28,56,18567,44319,8243,0,8243,8243,71129,52562,0.666666667,0.333333333,0.29524385,0.704740248,1
53232,2009/06/28,2009/08/16,男,5,东京都,,JP,58,2014/03/31,58,59580,0,1783,66139,47345,96418,72494.54,2014/03/20,7.25,7447.5,9,12,12.45614035,70,0,0,1,0.751877658,36,22,35006,24574,1783,0,1783,1783,61363,26357,0.379310345,0.620689655,0.587536295,0.412446921,1
18673,2005/12/28,2006/01/07,男,5,深圳,广东,CN,44,2014/03/31,60,56860,0,5739,18820,42535,107228,72493.83,2014/03/28,7.5,7107.5,42,4,11.61016949,84,0,217,2,0.676071828,22,38,15300,41560,5739,217,5956,5956,62816,47516,0.633333333,0.366666667,0.269077223,0.73090519,4
46824,2012/06/27,2012/10/28,男,4,东莞,广东,CN,47,2014/03/31,9,68334,0,2846,13820,19620,91224,72472.4,2014/03/29,1.125,8541.75,123,3,64.75,108,0,0,0,0.794444444,4,5,32269,36065,2846,0,2846,2846,71180,38911,0.555555556,0.444444444,0.472217751,0.527767615,0
55871,2012/08/24,2012/09/01,男,4,广州,广东,CN,31,2014/03/31,11,57707,0,0,13915,18600,95158,72415.21,2013/11/02,1.571428571,8243.857143,8,151,42.7,115,0,1000,1,0.760999706,6,5,15947,41760,0,1000,1000,1000,58707,42760,0.454545455,0.545454545,0.276339502,0.723643169,2
53944,2006/03/25,2006/06/29,男,5,乌鲁木齐,新疆,CN,38,2014/03/31,33,61690,0,677,20075,36856,94251,72248.63,2014/03/22,4.125,7711.25,2,10,22.46875,132,0,3552,1,0.76655558,14,19,22155,39535,677,3552,4229,4229,65919,43764,0.575757576,0.424242424,0.35912856,0.64085523,3
56408,2005/09/19,2005/09/19,男,5,广州,广东,CN,46,2014/03/31,72,66890,0,8328,32574,32735,108362,72238.88,2014/02/15,9,8361.25,1,46,9.633802817,50,1500,2497,1,0.666644027,39,33,29866,37024,8328,3997,12325,10825,79215,47849,0.458333333,0.541666667,0.446487569,0.553497481,9
62462,2006/03/07,2006/03/07,女,4,大连,辽宁,CN,55,2014/03/31,38,66164,0,2003,41651,25902,57045,72183.47,2014/03/03,4.75,8270.5,63,29,17.27027027,49,888,0,2,1.265377684,19,19,40974,25190,2003,888,2891,2003,69055,27193,0.5,0.5,0.619270007,0.380714879,4
24465,2012/08/01,2012/08/03,男,4,乌鲁木齐,新疆,CN,46,2014/03/31,27,61260,0,0,40290,7402,72382,72169.64,2013/11/23,3.857142857,8751.428571,2,130,18.34615385,110,0,0,0,0.997066121,20,7,52864,8396,0,0,0,0,61260,8396,0.259259259,0.740740741,0.862930739,0.137052937,0
8313,2010/11/15,2010/11/15,男,5,伊宁,新疆,CN,51,2014/03/31,35,64224,0,1033,36068,15975,71526,72164.27,2014/03/24,4.375,8028,61,8,19.47058824,96,265,500,1,1.008923608,19,16,42010,22214,1033,765,1798,1533,66022,23747,0.457142857,0.542857143,0.654106656,0.345877773,3
38248,2005/08/11,2005/08/21,女,6,广州,广东,CN,45,2014/03/31,84,62423,0,7751,33332,37876,94699,72044.95,2014/03/27,10.5,7802.875,18,5,8.530120482,64,3100,0,3,0.760778361,40,44,29393,33030,7751,3100,10851,7751,73274,40781,0.523809524,0.476190476,0.470860566,0.529123414,11
14125,2012/04/11,2012/04/11,男,4,KODAIRA-SHI,TOKYO-TO,JP,47,2014/03/31,27,70501,0,0,49895,31775,83430,72018.5,2014/03/01,3.375,8812.625,0,31,26.53846154,149,0,2347,0,0.863220664,17,10,44683,25818,0,2347,2347,2347,72848,28165,0.37037037,0.62962963,0.633783439,0.366202377,1
46523,2010/09/14,2010/09/14,男,4,沈阳,辽宁,CN,43,2014/03/31,55,59363,0,3283,35279,18473,91229,71999.77,2014/01/05,6.875,7420.375,3,87,11.87037037,52,0,0,0,0.789220204,35,20,41372,17991,3283,0,3283,3283,62646,21274,0.363636364,0.636363636,0.696920693,0.303062462,3
18043,2006/07/11,2007/05/11,男,6,钦州,广西,CN,39,2014/03/31,25,67164,0,2166,23225,37652,60909,71980.14,2014/03/30,3.125,8395.5,1,2,30.33333333,169,0,3696,3,1.181765256,9,16,27875,39289,2166,3696,5862,5862,73026,45151,0.64,0.36,0.415022705,0.584962406,4
9581,2006/02/01,2006/02/01,女,4,EINDHOVEN,.,NL,44,2014/03/31,24,45550,0,0,21253,22485,104992,71979.3,2014/01/16,3,5693.75,14,76,27.86956522,148,0,0,0,0.685569377,13,11,21314,24236,0,0,0,0,45550,24236,0.458333333,0.541666667,0.467915084,0.532062962,0
60273,2011/11/15,2011/11/17,男,4,大连,辽宁,CN,38,2014/03/31,48,47307,0,0,64582,0,109680,71977.5,2013/02/22,6,5913.375,2,404,6.914893617,73,0,0,2,0.65625,48,0,47307,0,0,0,0,0,47307,0,0,1,0.999978862,0,5
37404,2010/03/08,2010/05/02,男,5,长沙,湖南,CN,46,2014/03/31,65,65679,0,2905,29744,30610,85774,71963.55,2014/03/25,8.125,8209.875,8,7,11.1875,57,0,4464,0,0.838990253,31,34,32863,32816,2905,4464,7369,7369,73048,40185,0.523076923,0.476923077,0.500350183,0.499634592,3
1041,2007/01/25,2007/03/30,男,5,北京,北京,CN,53,2014/03/31,67,63024,0,7936,16680,48760,107942,71940.96,2014/03/27,8.375,7878,47,5,10.28787879,77,0,0,0,0.666477923,19,48,14523,48501,7936,0,7936,7936,70960,56437,0.71641791,0.28358209,0.230432368,0.769551765,0
54031,2008/03/31,2008/03/31,男,4,北京,北京,CN,33,2014/03/31,37,57801,0,0,25598,31235,96596,71900.02,2014/02/17,4.625,7225.125,3,44,19,84,0,4435,0,0.744337447,19,18,26760,31041,0,4435,4435,4435,62236,35476,0.486486486,0.513513514,0.462959759,0.53702294,2
6641,2011/01/30,2011/01/30,男,6,.,北京,CN,46,2014/03/31,68,63812,0,4445,48755,29467,49054,71854.74,2014/03/27,8.5,7976.5,13,5,10.64179104,66,0,0,0,1.464808986,39,29,41585,22227,4445,0,4445,4445,68257,26672,0.426470588,0.573529412,0.651669722,0.348314607,3
26500,2011/06/14,2011/07/13,男,5,乌鲁木齐,新疆,CN,51,2014/03/31,75,63296,0,5281,17543,29322,94885,71824.43,2014/03/17,9.375,7912,3,15,9.635135135,58,0,4435,2,0.756962955,32,43,26015,37281,5281,4435,9716,9716,73012,46997,0.573333333,0.426666667,0.410998941,0.58898526,5
45866,2006/08/25,2007/02/28,男,4,上海,上海,CN,46,2014/03/31,78,60656,0,6636,35244,31818,95712,71770.79,2014/03/22,9.75,7582,28,10,9,43,1831,0,0,0.749861982,43,35,30745,29911,6636,1831,8467,6636,69123,36547,0.448717949,0.551282051,0.506866479,0.493117035,6
57633,2008/09/12,2008/10/09,男,4,TOKYO,TOKYO,JP,51,2014/03/31,29,67476,0,0,49206,18550,93670,71770.6,2014/03/14,3.625,8434.5,21,18,24.71428571,140,0,586,0,0.766206897,17,12,49878,17598,0,586,586,586,68062,18184,0.413793103,0.586206897,0.739185204,0.260799976,1
17391,2009/10/22,2009/10/22,男,5,乌鲁木齐,新疆,CN,37,2014/03/31,61,58589,0,4142,21021,30622,91722,71750.77,2014/03/28,7.625,7323.625,20,4,11.78333333,92,0,1989,0,0.78226347,27,34,23255,35334,4142,1989,6131,6131,64720,41465,0.557377049,0.442622951,0.396910736,0.603072197,4
50048,2011/03/09,2011/04/26,男,6,上海,上海,CN,37,2014/03/31,110,59275,0,11174,29292,41770,94212,71728.71,2014/03/31,13.75,7409.375,50,1,6.23853211,37,0,5021,5,0.761354286,44,66,23838,35437,11174,5021,16195,16195,75470,51632,0.6,0.4,0.402152642,0.597830488,10
8898,2007/04/27,2007/07/05,男,5,乌鲁木齐,新疆,CN,60,2014/03/31,26,64046,0,0,29565,17168,50464,71688.48,2014/01/25,3.25,8005.75,27,67,25.48,106,0,500,6,1.420586557,13,13,39993,24053,0,500,500,500,64546,24553,0.5,0.5,0.624432058,0.375552329,7
47233,2005/04/22,2005/06/23,女,5,广州,广东,CN,39,2014/03/31,62,72532,0,5233,38440,27494,82613,71644.52,2014/03/25,7.75,9066.5,19,7,11.55737705,77,5800,800,0,0.867230581,37,25,40349,32183,5233,6600,11833,6033,84365,38216,0.403225806,0.596774194,0.556284726,0.443701488,6
47251,2005/05/10,2005/06/15,男,5,.,北京,CN,39,2014/03/31,61,61852,0,2750,34538,30744,97269,71629.32,2014/03/03,7.625,7731.5,6,29,11.6,65,0,0,3,0.736404404,30,31,31899,29953,2750,0,2750,2750,64602,32703,0.508196721,0.491803279,0.515722762,0.484261071,5
891,2006/10/20,2006/11/29,男,5,珠海,广东,CN,42,2014/03/31,62,57068,0,4036,21766,29712,103017,71627.6,2014/03/23,7.75,7133.5,0,9,11.83606557,54,4500,4400,7,0.695298834,23,39,24752,32316,4036,8900,12936,8436,70004,40752,0.629032258,0.370967742,0.433720584,0.566261893,19
18810,2006/04/03,2006/04/06,男,5,,,CN,45,2014/03/31,53,65665,0,3368,25024,37957,93161,71596.2,2014/02/24,6.625,8208.125,82,37,11.76923077,58,0,2000,3,0.768521162,20,33,26402,39263,3368,2000,5368,5368,71033,44631,0.622641509,0.377358491,0.402064996,0.597919776,7
35836,2007/11/18,2007/11/18,男,5,哈尔滨,黑龙江,CN,48,2014/03/31,28,68418,0,2021,36780,13249,48681,71584.91,2014/03/23,3.5,8552.25,13,9,26.25925926,98,0,500,2,1.470489719,19,9,48171,20247,2021,500,2521,2521,70939,22768,0.321428571,0.678571429,0.704058814,0.29592657,4
18870,2006/06/18,2006/06/18,男,6,广州,广东,CN,37,2014/03/31,67,57999,0,8084,23427,40691,105406,71537.13,2014/03/25,8.375,7249.875,138,7,8.878787879,50,0,0,1,0.678681764,25,42,20011,37988,8084,0,8084,8084,66083,46072,0.626865672,0.373134328,0.345017241,0.654965517,2
27973,2006/11/03,2006/11/03,男,6,武汉,湖北,CN,49,2014/03/31,79,69591,0,9929,20926,42427,79187,71497.47,2014/03/14,9.875,8698.875,22,18,8.858974359,35,0,0,9,0.902894036,25,54,20495,49096,9929,0,9929,9929,79520,59025,0.683544304,0.316455696,0.294502242,0.705483389,10
9489,2004/11/01,2005/09/11,男,6,can,gd,BR,27,2014/03/31,26,62498,0,4453,25871,43444,74707,71479.02,2014/03/28,3.25,7812.25,88,4,25.56,224,157518,19989,46,0.956791465,13,13,24326,38172,4453,177507,181960,24442,244458,62614,0.5,0.5,0.389222228,0.610761772,76
27928,2006/09/29,2010/02/04,男,5,长沙,湖南,CN,44,2014/03/31,60,65430,0,3590,29164,31982,79936,71442.32,2014/03/12,7.5,8178.75,12,20,11.84745763,48,0,0,0,0.893743995,28,32,30731,34699,3590,0,3590,3590,69020,38289,0.533333333,0.466666667,0.46967034,0.530314377,1
48152,2008/03/27,2008/05/22,男,5,广州,广东,CN,46,2014/03/31,47,68789,0,4458,22004,40153,85104,71436.8,2014/03/07,5.875,8598.625,11,25,15.10869565,110,0,0,3,0.839405903,16,31,22256,46533,4458,0,4458,4458,73247,50991,0.659574468,0.340425532,0.323535398,0.676450065,4
4908,2010/09/15,2010/09/15,女,5,广州,广东,CN,41,2014/03/31,47,64841,0,3373,25172,36653,93009,71428.18,2014/03/10,5.875,8105.125,5,22,15.30434783,104,0,0,2,0.767970626,19,28,25953,38888,3373,0,3373,3373,68214,42261,0.595744681,0.404255319,0.400249838,0.59973474,2
2182,2005/05/06,2006/06/10,男,5,武汉,湖北,CN,49,2014/03/31,47,62268,0,2510,27321,39309,69445,71360.13,2014/03/26,5.875,7783.5,4,6,15.67391304,74,0,800,0,1.027577651,20,27,24266,38002,2510,800,3310,3310,65578,41312,0.574468085,0.425531915,0.389696318,0.610287623,1
30905,2009/02/01,2009/04/07,男,5,Yokohama,Kanagawa,JP,57,2014/03/31,52,68194,0,3945,37545,32419,50564,71337.84,2014/03/27,6.5,8524.25,13,5,13.98039216,49,0,0,12,1.410842497,26,26,34886,33308,3945,0,3945,3945,72139,37253,0.5,0.5,0.511562431,0.488422905,12
25211,2012/09/08,2012/09/08,男,4,DONCOSTER EAST,VICTORIA,AU,47,2014/03/31,12,73870,0,4520,12900,42200,86872,71325.24,2014/03/13,1.714285714,10552.85714,0,19,50.18181818,111,0,0,0,0.821038309,4,8,21106,52764,4520,0,4520,4520,78390,57284,0.666666667,0.333333333,0.285714286,0.714272177,0
19386,2007/06/09,2007/09/28,男,5,茂名,广东,CN,51,2014/03/31,47,71539,0,4360,34608,36400,55930,71322.64,2014/03/20,5.875,8942.375,23,12,15.13043478,126,0,0,12,1.275212587,23,24,33512,38027,4360,0,4360,4360,75899,42387,0.510638298,0.489361702,0.468437238,0.531548784,13
50889,2011/09/14,2011/10/12,女,5,武汉,湖北,CN,54,2014/03/31,64,64084,0,2268,27378,34360,95009,71320.23,2014/03/18,8,8010.5,10,14,11.22222222,56,0,0,2,0.750668147,32,32,26958,37126,2268,0,2268,2268,66352,39394,0.5,0.5,0.420660061,0.579324335,2
20231,2005/03/31,2005/04/21,男,5,,,CN,46,2014/03/31,50,60265,0,0,35442,25726,91885,71310.75,2014/03/18,6.25,7533.125,15,14,14.32653061,110,3200,3277,5,0.776086957,30,20,38211,22054,0,6477,6477,3277,66742,25331,0.4,0.6,0.634039093,0.365944314,34
23700,2012/06/20,2012/06/20,女,4,CORONA,CA,US,21,2014/03/31,11,69632,0,1744,7801,28361,79822,71257.22,2014/01/06,1.375,8704,0,86,56.5,327,0,0,0,0.892701511,4,7,10172,59460,1744,0,1744,1744,71376,61204,0.636363636,0.363636364,0.146080163,0.853905476,0
62966,2008/07/06,2008/07/06,男,5,乌鲁木齐,新疆,CN,37,2014/03/31,49,63525,0,3883,13359,35733,95617,71238.18,2014/03/24,6.125,7940.625,71,8,13.58333333,52,0,1971,4,0.745036761,17,32,21032,42493,3883,1971,5854,5854,69379,48347,0.653061224,0.346938776,0.331077039,0.668907219,5
29752,2007/10/21,2007/10/21,男,5,广州,广东,CN,39,2014/03/31,43,68195,0,0,37734,25191,76616,71237.49,2014/03/25,5.375,8524.375,68,7,15.61904762,91,18552,26709,3,0.929799128,26,17,40769,27426,0,45261,45261,26709,113456,54135,0.395348837,0.604651163,0.597820987,0.40216435,39
28028,2006/11/29,2009/03/11,男,6,.,北京,CN,41,2014/03/31,59,66958,0,19774,10656,47647,93989,71230.96,2014/03/24,7.375,8369.75,67,8,11.31034483,49,0,0,5,0.757864857,19,40,12389,54569,19774,0,19774,19774,86732,74343,0.677966102,0.322033898,0.185023671,0.814961394,9
19265,2007/03/16,2007/03/16,男,6,合肥,安徽,CN,67,2014/03/31,89,62493,0,10007,18961,47616,97760,71228.62,2014/03/29,11.125,7811.625,3,3,8.238636364,59,0,2000,1,0.728606997,31,58,17625,44868,10007,2000,12007,12007,74500,56875,0.651685393,0.348314607,0.282027075,0.717956924,3
11051,2005/02/08,2005/06/09,男,4,.北京,北京,CN,53,2014/03/31,50,65693,0,1770,55322,11259,66551,71218.24,2014/02/22,6.25,8211.625,7,39,13.97959184,133,0,0,5,1.070130276,35,15,55435,10258,1770,0,1770,1770,67463,12028,0.3,0.7,0.843836576,0.156148202,7
3793,2008/11/20,2009/09/14,男,6,郑州,河南,CN,49,2014/03/31,60,69634,0,9143,20912,42800,59525,71149.02,2014/03/30,7.5,8704.25,23,2,11.96610169,108,48,2000,2,1.19527963,20,40,23266,46368,9143,2048,11191,11143,80825,57511,0.666666667,0.333333333,0.334113592,0.665872047,8
41265,2011/05/15,2011/05/15,男,5,库车,新疆,CN,47,2014/03/31,50,59630,0,4224,19563,26965,86754,71141.78,2014/03/20,6.25,7453.75,4,12,14.59183673,102,888,573,1,0.820040344,19,31,23849,35781,4224,1461,5685,4797,65315,40578,0.62,0.38,0.399942983,0.600040248,4
8259,2010/04/15,2011/01/11,男,5,乌鲁木齐,新疆,CN,58,2014/03/31,60,57207,0,5739,8986,37171,102459,71112.65,2014/03/28,7.5,7150.875,36,4,11.71186441,82,0,3649,0,0.694059575,17,43,14173,43034,5739,3649,9388,9388,66595,52422,0.716666667,0.283333333,0.247745071,0.752237449,2
29959,2008/04/12,2008/08/19,男,5,武汉,湖北,CN,50,2014/03/31,67,64652,0,4741,26911,41523,94955,71099.45,2014/03/26,8.375,8081.5,8,6,10.86363636,39,0,0,0,0.748769944,32,35,26780,37872,4741,0,4741,4741,69393,42613,0.52238806,0.47761194,0.414211251,0.585773282,0
31387,2009/12/22,2009/12/22,男,6,上海,上海,CN,40,2014/03/31,40,64027,0,4325,12825,30404,56236,71091.38,2014/03/27,5,8003.375,7,5,18.43589744,62,2664,0,4,1.264161391,16,24,28719,35308,4325,2664,6989,4325,71016,39633,0.6,0.4,0.44853814,0.551446242,8
11916,2008/05/27,2008/05/27,男,6,大连,0,CN,56,2014/03/31,46,60456,0,4408,8145,15259,51348,71081.06,2014/03/30,5.75,7557,13,2,15.91111111,68,2664,0,0,1.38430046,22,24,27204,33252,4408,2664,7072,4408,67528,37660,0.52173913,0.47826087,0.449972708,0.550010751,4
58849,2011/07/31,2011/07/31,男,6,郑州,河南,CN,45,2014/03/31,82,62569,0,6664,46538,18341,83895,71080.39,2014/03/28,10.25,7821.125,0,4,8.975308642,86,3553,1442,0,0.847254187,55,27,45777,16792,6664,4995,11659,8106,74228,24898,0.329268293,0.670731707,0.731612594,0.268371424,23
36711,2006/05/31,2006/07/23,男,5,广州,广东,CN,50,2014/03/31,56,69351,0,3562,25109,37110,91642,71078.52,2014/02/27,7,8668.875,2,34,12.63636364,72,8808,5982,3,0.775610746,24,32,27134,42217,3562,14790,18352,9544,87703,51761,0.571428571,0.428571429,0.391250433,0.608735148,25
39494,2010/05/23,2010/05/23,女,4,ALHAMBRA CA,ALHAMBRA CA,US,61,2014/03/31,9,48848,0,0,21270,3000,110088,71067.92,2014/03/05,1.125,6106,97,27,75.875,389,0,0,0,0.645555556,7,2,39544,9304,0,0,0,0,48848,9304,0.222222222,0.777777778,0.809515036,0.190464493,0
46309,2007/08/24,2008/04/09,男,6,广州,广东,CN,65,2014/03/31,28,71085,0,3417,51255,12135,48738,71035.16,2013/11/05,3.5,8885.625,25,148,20.66666667,97,0,0,0,1.457490254,23,5,54369,16716,3417,0,3417,3417,74502,20133,0.178571429,0.821428571,0.764834145,0.235151788,4
13631,2010/03/06,2010/03/16,男,5,广州,广东,CN,30,2014/03/31,65,54662,0,7670,21135,36074,105426,70996.86,2014/03/02,8.125,6832.75,48,30,10.203125,56,0,3417,0,0.673428376,24,41,20263,34399,7670,3417,11087,11087,65749,45486,0.630769231,0.369230769,0.370689497,0.629292209,6
34095,2012/11/28,2012/11/28,男,6,深圳,广东,CN,51,2014/03/31,39,68085,0,7054,17539,47333,57173,70963.77,2014/03/18,6.5,11347.5,0,14,12.52631579,42,0,0,2,1.241211236,11,28,17888,50197,7054,0,7054,7054,75139,57251,0.717948718,0.282051282,0.262726552,0.737258761,3
48928,2009/01/26,2009/01/26,男,6,深圳,广东,CN,40,2014/03/31,63,65510,0,4870,20128,43844,90448,70946.87,2014/03/27,7.875,8188.75,11,5,11.53225806,79,0,0,1,0.784394016,18,45,20326,45184,4870,0,4870,4870,70380,50054,0.714285714,0.285714286,0.310268505,0.689716231,2
56839,2009/10/13,2009/10/13,男,5,东莞,广东,CN,38,2014/03/31,17,76363,0,572,21295,37008,60715,70845.47,2014/01/20,2.125,9545.375,13,72,40.375,124,0,0,0,1.166852837,9,8,30836,45527,572,0,572,572,76935,46099,0.470588235,0.529411765,0.403802839,0.596184066,0
49221,2010/04/24,2010/04/24,女,4,DIAMOND BAR,CA,US,46,2014/03/31,8,85159,0,3638,0,37460,75179,70837.15,2014/03/05,1,10644.875,137,27,81,242,0,0,6,0.942246505,1,7,1211,83948,3638,0,3638,3638,88797,87586,0.875,0.125,0.014220291,0.985767966,6
38177,2005/05/26,2005/05/27,男,6,广州,广东,CN,37,2014/03/31,84,58632,0,7087,27376,40118,110523,70806.23,2014/03/29,10.5,7329,13,3,8.614457831,57,12990,21620,4,0.640647015,34,50,24238,34394,7087,34610,41697,28707,100329,63101,0.595238095,0.404761905,0.413384954,0.586597991,96
62939,2007/11/27,2008/01/10,男,4,乌鲁木齐,新疆,CN,45,2014/03/31,37,61102,0,0,17416,36270,90444,70801.67,2014/03/14,4.625,7637.75,40,18,18.69444444,114,0,2956,0,0.782823294,16,21,24219,36883,0,2956,2956,2956,64058,39839,0.567567568,0.432432432,0.396363517,0.603620117,2
20800,2007/09/13,2008/03/08,女,5,广州,广东,CN,42,2014/03/31,80,61241,0,3913,43965,22992,100267,70798.35,2014/03/03,10,7655.125,0,29,8.886075949,50,4000,9600,6,0.706098218,50,30,38494,22747,3913,13600,17513,13513,78754,36260,0.375,0.625,0.628555566,0.371428105,25
49145,2006/10/18,2006/10/18,男,5,广州,广东,CN,48,2014/03/31,45,65073,0,1845,32796,28661,82181,70763.91,2014/03/29,5.625,8134.125,27,3,15.93181818,75,0,500,0,0.861073849,21,24,33369,31704,1845,500,2345,2345,67418,34049,0.533333333,0.466666667,0.512785444,0.487199189,1
60299,2012/02/23,2012/02/23,男,4,北京,北京,CN,43,2014/03/31,93,62746,0,4190,50736,21938,83778,70743.11,2014/03/18,11.625,7843.25,42,14,7.336956522,120,800,12217,0,0.84441154,58,35,42940,19806,4190,13017,17207,16407,79953,36213,0.376344086,0.623655914,0.684335506,0.315648557,5
21206,2008/03/27,2008/03/27,男,6,株州,湖南,CN,56,2014/03/31,44,68301,0,4348,29052,35098,51657,70730.25,2014/03/11,5.5,8537.625,104,21,14.09302326,55,0,974,3,1.369228759,20,24,29530,38771,4348,974,5322,5322,73623,44093,0.545454545,0.454545455,0.432344587,0.567640772,6
46031,2006/11/29,2007/02/20,男,5,长沙,湖南,CN,44,2014/03/31,69,64962,0,4363,25992,37236,84501,70628.86,2014/03/30,8.625,8120.25,4,2,10.66176471,78,0,5000,0,0.835834606,26,43,27505,37457,4363,5000,9363,9363,74325,46820,0.623188406,0.376811594,0.423394856,0.576589751,2
58208,2009/07/06,2009/08/11,男,6,广州,广东,CN,40,2014/03/31,82,59105,0,4654,40181,27442,97301,70578.53,2014/03/12,10.25,7388.125,0,20,8.777777778,46,2136,1740,2,0.725362843,44,38,36478,22627,4654,3876,8530,6394,67635,29021,0.463414634,0.536585366,0.617162386,0.382820695,25
39669,2007/03/01,2007/03/01,女,6,沈阳,辽宁,CN,48,2014/03/31,78,65362,0,11000,5955,37532,88944,70508.05,2014/03/31,9.75,8170.25,94,1,8.25974026,95,0,3500,4,0.792724074,23,55,17925,47437,11000,3500,14500,14500,79862,61937,0.705128205,0.294871795,0.274237719,0.725746982,6
22317,2009/09/17,2009/09/17,男,5,广州,广东,CN,34,2014/03/31,69,53212,0,2967,33257,26600,98985,70479.24,2014/03/29,8.625,6651.5,17,3,10.45588235,40,18572,24834,6,0.712019397,36,33,28865,24347,2967,43406,46373,27801,99585,52148,0.47826087,0.52173913,0.542442636,0.457538571,48
53868,2006/08/21,2006/10/19,男,5,哈尔滨市,黑龙江,CN,47,2014/03/31,84,73133,0,10179,34538,24907,92064,70472.19,2014/03/13,10.5,9141.625,3,19,8.542168675,47,15200,6100,3,0.765469565,49,35,42482,30651,10179,21300,31479,16279,104612,46930,0.416666667,0.583333333,0.580878935,0.419107392,27
56668,2007/10/15,2008/05/26,男,5,广州,广东,CN,40,2014/03/31,64,60353,0,3335,31536,32227,104064,70408.98,2014/03/31,8,7544.125,18,1,11.3015873,48,0,10398,6,0.676593058,30,34,27817,32536,3335,10398,13733,13733,74086,46269,0.53125,0.46875,0.460897372,0.539086059,21
49880,2011/09/28,2011/09/28,女,4,PARIS,,FR,52,2014/03/31,11,43655,0,0,16430,14800,111496,70343.84,2014/03/22,1.375,5456.875,185,10,53.6,119,0,0,1,0.630909091,6,5,22776,20879,0,0,0,0,43655,20879,0.454545455,0.545454545,0.521715228,0.478261865,1
48877,2008/12/07,2009/01/23,女,6,广州,广东,CN,36,2014/03/31,87,61534,0,11122,16349,51297,99343,70253.62,2014/03/30,10.875,7691.75,46,2,7.941860465,95,0,1188,2,0.707182388,21,66,13597,47937,11122,1188,12310,12310,73844,60247,0.75862069,0.24137931,0.220963679,0.77902007,8
8262,2010/05/28,2010/09/10,男,5,乌鲁木齐,新疆,CN,48,2014/03/31,36,57932,0,0,27283,24473,103715,70246.99,2014/03/23,4.5,7241.5,21,9,20.02857143,69,0,0,2,0.677307911,17,19,28512,29420,0,0,0,0,57932,29420,0.527777778,0.472222222,0.49215473,0.507828008,2
3435,2008/01/15,2008/01/15,男,5,哈尔滨,黑龙江,CN,49,2014/03/31,58,65322,0,4545,25368,34196,93874,70225.29,2014/03/01,7.25,8165.25,2,31,12.24561404,39,0,0,5,0.748080299,26,32,27423,37899,4545,0,4545,4545,69867,42444,0.551724138,0.448275862,0.419806194,0.580178498,5
31481,2010/01/16,2010/01/16,男,5,上海,上海,CN,54,2014/03/31,45,63758,0,2937,8850,41055,89241,70189.11,2014/03/28,5.625,7969.75,17,4,16.13636364,105,0,0,1,0.786511917,17,28,20552,43206,2937,0,2937,2937,66695,46143,0.622222222,0.377777778,0.322338807,0.677645509,1
